TRUE,M5,M2,M1,M3,M4,Domain
0,0.1738,0.0575,0.006488502,0.131733101,0.012941951,taobaocdn
0,0.17375,0.1088,0.007386208,0.067911725,0.061810346,ksmobile
0,0.1734,0.0989,0.10034886,0.106329316,0.139694202,taobaocdn
1,0.17325,0.1193,0.1322324,0.14305944,0.14872268,alimama
0,0.17315,0.3516,0.1362639,0.18663834,0.12061473,ksmobile
0,0.1731,0.2566,0.10543394,0.102900364,0.147933758,transrush
0,0.173,0.1653,0.100372076,0.097583246,0.146040453,wmapi
0,0.17285,0.1653,0.4734771,0.33324626,0.39827397,taobaocdn
1,0.17265,0.3516,0.095754564,0.118652738,0.124718195,yhd
0,0.17225,0.0587,0.00606218,0.092637308,0.040843526,vip
0,0.1722,0.1088,0.15908915,0.16781349,0.160412405,alibaba
0,0.17215,0.2566,0.009058982,0.083115389,0.051371287,vmall
0,0.17215,0.3516,0.14145169,0.118111014,0.177376183,mi
0,0.17205,0.0823,0.16536066,0.187376396,0.152862462,hl
0,0.17205,0.1193,0.13167843,0.101807058,0.178304901,vip
0,0.1717,0.0989,0.010793477,0.038076086,0.086875434,yihaodianimg
0,0.1717,0.0989,0.012090743,0.015334446,0.10542352,ebay
1,0.17165,0.1193,0.08591342,0.115428052,0.115219394,alibaba
0,0.17165,0.0403,0.113575876,0.178225526,0.099933113,yunos
0,0.1715,0.253,0.004538804,0.068283282,0.056907163,babytree
0,0.17135,0.0343,0.09140393,0.138402358,0.104122751,taobaocdn
0,0.17125,0.0403,0.00688231,0.030529386,0.087767617,360buyimg
0,0.17105,0.1653,0.009292424,0.060615454,0.067854697,suning
0,0.1707,0.1653,0.091323346,0.102634008,0.130466342,mi
1,0.17065,0.1088,0.13957566,0.097865396,0.189502962,ksmobile
0,0.1702,0.1193,0.09557554,0.059385324,0.167492878,alibaba
0,0.1702,0.1193,0.007667899,0.071760739,0.057117529,gameloft
0,0.1701,0.3516,0.013475001,0.045685001,0.083292501,booen
0,0.17,0.1653,0.12063354,0.135660124,0.138983478,yhd
1,0.1699,0.0823,0.006584376,0.036750626,0.081949063,alibaba
1,0.1699,0.253,0.23074526,0.248767156,0.180721682,tmall
0,0.1699,0.1653,0.089298725,0.092939235,0.134929108,babytree
1,0.16975,0.1653,0.1450521,0.13495126,0.16744647,lemall
0,0.16955,0.1193,0.009368122,0.034260873,0.086807685,jd
1,0.1695,0.3431,0.15037847,0.177947082,0.141174929,yunos
0,0.1694,0.1653,0.008831203,0.023778722,0.093961842,bookmall
0,0.16935,0.3516,0.008945197,0.053527118,0.071751638,ikea
0,0.16935,0.0575,0.007849962,0.061989977,0.064144973,taobaocdn
0,0.16935,0.0403,0.12792909,0.149877454,0.136320363,alibaba
1,0.1693,0.3516,0.13850713,0.145824278,0.151494991,alimama
0,0.169,0.1193,0.092018366,0.09653102,0.134822856,huayingtuan
0,0.16895,0.1653,0.16442147,0.123852882,0.197565029,aliimg
0,0.16885,0.1653,0.40101776,0.361370656,0.291452432,wmapi
1,0.1688,0.1193,0.14933884,0.110923304,0.189827188,mi
0,0.1688,0.1653,0.00960198,0.037841188,0.083941386,jjdszx
0,0.16855,0.1653,0.1438275,0.1359365,0.16457925,viposs
0,0.16845,0.2566,0.14428803,0.159212818,0.147591621,gameloft
0,0.1684,0.3516,0.006558716,0.05149523,0.069961101,taobaocdn
0,0.16825,0.1653,0.009697229,0.029338337,0.09009806,taobaocdn
0,0.16805,0.0989,0.1427863,0.13795178,0.16157041,taobaocdn
1,0.16795,0.2566,0.009673178,0.031963907,0.087921225,vip
0,0.1679,0.0592,0.009697229,0.088258337,0.04569806,mi
0,0.1678,0.253,0.012893438,0.130776063,0.017425407,vipva
0,0.16775,0.0989,0.005962372,0.127017423,0.01224366,vizury
0,0.1676,0.1653,0.005996406,0.084037844,0.044427484,74rz
0,0.1676,0.1088,0.09062466,0.088614796,0.138317262,tbcdn
0,0.1673,0.2566,0.14920816,0.100964896,0.196245712,alibaba
0,0.16715,0.1653,0.13347244,0.104003464,0.175780708,vmall
1,0.167,0.1653,0.14118484,0.110350904,0.179799388,wmapi
0,0.167,0.0575,0.10366273,0.121597638,0.128213911,steampowered
0,0.16695,0.0587,0.140937,0.1222422,0.1705659,huiqituan
0,0.1669,0.253,0.16687736,0.142806416,0.184944152,scene7
0,0.1669,0.2566,0.18168217,0.112449302,0.224737519,blizzard
0,0.16665,0.0587,0.002792686,0.044475612,0.06984488,meituan
0,0.1662,0.1653,0.1124455,0.0885473,0.16262185,hc360
0,0.1661,0.0234,0.006763607,0.034818164,0.081324525,fonts
0,0.16605,0.1088,0.029236287,0.055661772,0.091505401,buydeem
1,0.16595,0.3516,0.009723514,0.089434108,0.04367646,wmapi
1,0.1659,0.0823,0.10342741,0.132736446,0.118929187,ocj
0,0.16575,0.3516,0.10874942,0.129889652,0.127094594,alibaba
0,0.1657,0.1653,0.09327799,0.118886794,0.117524593,360buyimg
0,0.16565,0.0575,0.16600642,0.107083852,0.209984494,ksmobile
0,0.1654,0.1653,0.12205374,0.095752244,0.167787618,lemall
0,0.16525,0.1653,0.1599839,0.13231034,0.18389873,yhd
0,0.1647,0.1088,0.24597496,0.183224976,0.244272472,mi
0,0.1646,0.0587,0.00786677,0.026200062,0.088156739,egou
0,0.1646,0.1653,0.010589004,0.039913402,0.081002303,feidee
0,0.1646,0.0403,0.09927741,0.143086446,0.105614187,taobaocdn
1,0.1645,0.2566,0.0992758,0.12308548,0.12055306,tbcdn
0,0.16435,0.1653,0.2207208,0.17303248,0.22266456,feidee
1,0.1641,0.0823,0.2590713,0.26868278,0.19487991,jd
0,0.1641,0.0382,0.011397183,0.03743831,0.083488028,suning
0,0.1639,0.0343,0.11190212,0.181901272,0.090601484,babytree
0,0.1639,0.0575,0.2519017,0.26118102,0.19214119,mituannet
0,0.1639,0.253,0.006599397,0.090799638,0.037829578,yhd
0,0.16375,0.1193,0.014214754,0.081408852,0.053540328,yhd
0,0.16365,0.1653,0.08743513,0.141621078,0.092524591,etao
0,0.16365,0.253,0.18878812,0.177112872,0.182461684,gome
1,0.1634,0.1193,0.15526041,0.145036246,0.167812287,csai
0,0.16335,0.0319,0.09499213,0.116635278,0.119774491,airchina
0,0.1633,0.0575,0.14833152,0.197878912,0.120152064,huiqituan
0,0.1633,0.253,0.006736577,0.133321946,0.005735604,jd
0,0.16325,0.3764,0.007335484,0.07132129,0.052894839,mi
0,0.16325,0.1193,0.008717626,0.016990576,0.095232338,meituan
0,0.16315,0.3764,0.009035915,0.009701549,0.101005141,taobaocdn
0,0.1631,0.1653,0.007686734,0.12505204,0.012910714,ksmobile
0,0.16305,0.0283,0.08746728,0.175720368,0.066627096,vip
0,0.16305,0.0989,0.123872876,0.108123726,0.159191013,360buyimg
0,0.1629,0.3516,0.008783281,0.077469969,0.049738297,images-amazon
1,0.16285,0.1193,0.09446728,0.110160368,0.123727096,mi
0,0.1628,0.1193,0.011194557,0.018076734,0.09699619,taobaocdn
0,0.16265,0.1193,0.09271005,0.14062603,0.098737035,dmm
0,0.1623,0.0823,0.21029088,0.209734528,0.181913616,alimama
0,0.1622,0.0989,0.00495106,0.032850636,0.078375742,taocaimall
0,0.16215,0.3764,0.08805859,0.123235154,0.106131013,dangdang
0,0.16205,0.0989,0.0998967,0.15433802,0.09635769,meituan
0,0.1619,0.1088,0.42208531,0.290571186,0.364609717,taobaocdn
1,0.16185,0.1653,0.00779894,0.030439364,0.083249258,tmall
0,0.16175,0.1088,0.17804211,0.165705266,0.177519477,blizzard
0,0.1615,0.0989,0.014214754,0.064088852,0.065180328,taobaocdn
0,0.1615,0.253,0.092018366,0.11057102,0.119792856,images-amazon
0,0.16135,0.0587,0.006338686,0.041483212,0.07298708,yihaodianimg
1,0.16125,0.2566,0.008098811,0.105539287,0.026909168,alimama
0,0.16125,0.1653,0.009445876,0.047867526,0.071712113,360buyimg
0,0.16115,0.0354,0.008276045,0.049365627,0.069183232,yhd
0,0.16105,0.0989,0.15678856,0.185033136,0.138161992,xianhua
0,0.1607,0.1653,0.005606294,0.042003776,0.071364406,ttgv
1,0.1606,0.3516,0.22763702,0.259702212,0.163365914,airchina
0,0.16055,0.1088,0.007401139,0.091200683,0.036440797,alibaba
0,0.1605,0.1653,0.08271849,0.063631094,0.143702943,taobaocdn
0,0.16045,0.0823,0.009228617,0.09233717,0.037630032,meituan
0,0.1604,0.2566,0.010942102,0.044005261,0.075819471,feidee
1,0.1604,0.0989,0.14145169,0.173751014,0.128596183,amazon
0,0.1603,0.1193,0.015820324,0.079692194,0.054604227,buydeem
0,0.1601,0.3516,0.15053397,0.218400382,0.105373779,blizzard
0,0.1598,0.1088,0.20625201,0.221471206,0.166966407,kuailevip
1,0.15975,0.2566,0.15194824,0.121888944,0.179173768,kuailevip
0,0.15965,0.0823,0.11544883,0.160149298,0.108444181,12fou
0,0.1596,0.3764,0.006434947,0.033900968,0.077734463,74rz
0,0.1596,0.3764,0.2231802,0.16218812,0.23077614,wmapi
1,0.15955,0.1193,0.007849962,0.062829977,0.057634973,blizzard
0,0.15955,0.2566,0.007607669,0.077924601,0.046035368,tbcdn
0,0.1595,0.0575,0.10874942,0.121729652,0.129464594,meituan
0,0.15935,0.253,0.0998967,0.10089802,0.13481769,feidee
0,0.1593,0.1653,0.11397368,0.115784208,0.139811576,jd
0,0.1592,0.1653,0.007686734,0.06401204,0.056350714,ksmobile
0,0.15915,0.1653,0.007667899,0.061160739,0.058437529,aliimg
0,0.15895,0.1653,0.102081686,0.105689012,0.13349718,jumei
1,0.1589,0.1193,0.013475031,0.041805019,0.079482522,feidee
0,0.15875,0.731,0.08487105,0.12720263,0.097449735,yihaodianimg
0,0.1587,0.1653,0.36134017,0.287084102,0.295448119,360buyimg
0,0.1586,0.3516,0.140937,0.1108822,0.1740759,tmall
0,0.15855,0.2566,0.013475001,0.023685001,0.092862501,alimama
0,0.1583,0.1088,0.01372236,0.012393416,0.101465652,scene7
0,0.15805,0.253,0.012297571,0.042338543,0.0772183,airchina
0,0.1578,0.1653,0.17766622,0.129159732,0.202126354,etao
1,0.15775,0.1653,0.15339452,0.145436712,0.161976164,mi
0,0.1577,0.253,0.010762602,0.091737561,0.038193821,kindlymall
0,0.1575,0.1653,0.009302378,0.032501427,0.080821665,tmall
0,0.1574,0.1653,0.006730288,0.076998173,0.044431202,yunos
0,0.15725,0.0575,0.14423975,0.14310385,0.152897825,huiqituan
0,0.15715,0.1193,0.012490004,0.048894002,0.071983003,alibaba
0,0.1569,0.1088,0.007952213,0.011131328,0.094936549,360buyimg
0,0.1569,0.1193,0.14333802,0.134562812,0.158056614,yihaodianimg
0,0.1569,0.3516,0.0878441,0.05454646,0.15425087,ikea
1,0.15675,0.1088,0.09492993,0.101637958,0.126990951,vip
0,0.15675,0.3516,0.12147117,0.156082702,0.116679819,tbcdn
0,0.1565,0.1653,0.009261429,0.027996857,0.083553,taobaocdn
0,0.15635,0.253,0.23125339,0.173952034,0.229287373,powerlongmall
0,0.15635,0.0587,0.17064884,0.178749304,0.155994188,steampowered
0,0.15635,0.0823,0.13280365,0.16156219,0.125362555,dangdang
0,0.1563,0.1088,0.011425346,0.073775208,0.051587742,airchina
0,0.1563,0.253,0.18136981,0.194661886,0.156358867,vsco
1,0.15625,0.1193,0.009743065,0.063485839,0.057340146,meituan
1,0.1562,0.2566,0.11735162,0.128450972,0.132336134,kuailevip
0,0.1562,0.253,0.19389868,0.187699208,0.175929076,360buyimg
0,0.1562,0.731,0.09927741,0.165126446,0.084044187,taobaocdn
1,0.15585,0.3764,0.10500321,0.072041926,0.160232247,suning
1,0.1557,0.1088,0.14933884,0.099043304,0.190877188,njdapaidang
0,0.1557,0.1193,0.23062578,0.199055468,0.209348046,360buyimg
0,0.1557,0.1193,0.21681404,0.153328424,0.227759828,vmall
1,0.15565,0.1088,0.10852522,0.085635132,0.153967654,yhd
0,0.1556,0.2566,0.007424325,0.092294595,0.032677028,taobaocdn
0,0.1556,0.1653,0.009231478,0.058098887,0.060402035,ksmobile
0,0.15555,0.2566,0.3278682,0.28560092,0.25617774,vmall
0,0.15555,0.1088,0.10099584,0.111517504,0.125837088,images-amazon
0,0.1555,0.731,0.092365265,0.130579159,0.101585686,feidee
0,0.15525,0.1653,0.109062105,0.078357263,0.159803474,sc
0,0.1552,0.0989,0.19902149,0.160772894,0.201415043,alibaba
0,0.15515,0.0823,0.1198253,0.14049518,0.12551771,tbcdn
0,0.155,0.1088,0.004893124,0.051055874,0.060335187,sevhk
0,0.15495,0.0343,0.011397183,0.06347831,0.058468028,buyinball
0,0.1549,0.253,0.16569862,0.193099172,0.138669034,meituan
0,0.15485,0.2566,0.13601917,0.094571502,0.178403419,vmall
0,0.1547,0.1653,0.15731686,0.165150116,0.149871802,egou
0,0.15465,0.1653,0.24975201,0.224011206,0.211996407,vmall
0,0.15465,0.1193,0.12596893,0.129821358,0.140288251,alibaba
1,0.15445,0.0989,0.100654036,0.109792422,0.126077825,yihaodianimg
0,0.15445,0.1653,0.107803315,0.103601989,0.138942321,ksmobile
0,0.15425,0.0823,0.008639365,0.084303619,0.039257556,jd
0,0.15415,0.253,0.24975201,0.169011206,0.252946407,lemall
1,0.15405,0.253,0.006434947,0.045740968,0.065524463,jd
0,0.154,0.0343,0.00667125,0.06532275,0.051079875,yhd
0,0.15395,0.2566,0.13647756,0.090326536,0.181574292,dangdang
0,0.15395,0.0989,0.09098786,0.113032716,0.112231502,hc360
0,0.1537,0.0587,0.006292641,0.058815585,0.055344849,aliimg
0,0.15365,0.1193,0.012893438,0.082536063,0.045115407,360buyimg
0,0.15365,0.0587,0.22369096,0.174334576,0.218683672,mi
0,0.15355,0.0257,0.010048658,0.114669195,0.017684061,vmall
0,0.15345,0.0823,0.176586,0.1349116,0.1939602,alibaba
0,0.15325,0.1653,0.009495825,0.042137495,0.071267078,aliimg
0,0.15325,0.253,0.09240636,0.078363816,0.139444452,yihaodianimg
0,0.1532,0.1653,0.010487706,0.051092624,0.065661394,alimama
0,0.1532,0.1088,0.013270497,0.070962298,0.053959348,taobaocdn
0,0.1532,0.253,0.012586772,0.128512063,0.01001074,weizhuanji
0,0.15305,0.253,0.16085139,0.191230834,0.133385973,dell
0,0.1529,0.0989,0.14542425,0.14349455,0.151356975,ksmobile
0,0.15275,0.1193,0.09204462,0.066626772,0.147531234,alimama
0,0.1527,0.0989,0.009913951,0.097548371,0.029859766,hl
0,0.15265,0.253,0.007401139,0.066520683,0.050210797,babytree
0,0.15265,0.253,0.005557656,0.050934594,0.059780359,360buyimg
0,0.15265,0.1088,0.008157939,0.040094763,0.070900557,vmall
0,0.1526,0.0343,0.12034047,0.118164282,0.141328329,tmall
0,0.15255,0.0989,0.093625784,0.15009547,0.086628049,carrefourvip
0,0.1525,0.0989,0.17766622,0.176559732,0.163396354,yunos
0,0.1524,0.1088,0.090140015,0.098724009,0.121058011,njdapaidang
1,0.15235,0.1193,0.11677638,0.133825828,0.125333466,12fou
0,0.1523,0.0823,0.13513944,0.147803664,0.135937608,ee-vip
0,0.1522,0.1193,0.10342741,0.118896446,0.121089187,meituan
0,0.1522,0.1653,0.009873718,0.058204231,0.059021603,ikea
1,0.152,0.1193,0.100052506,0.084671504,0.142756754,360buyimg
0,0.15185,0.0823,0.010026187,0.085375712,0.038608331,tmall
0,0.15155,0.3516,0.006293565,0.036736139,0.070615496,taobaocdn
0,0.15145,0.253,0.1388591,0.18579546,0.11121137,suning
0,0.151,0.253,0.10378346,0.106870076,0.129798422,scene7
0,0.1509,0.1193,0.23043105,0.17061863,0.227571735,alimama
0,0.1508,0.1193,0.014430702,0.026618421,0.087111491,meituan
0,0.1508,0.1088,0.010569662,0.075061797,0.046338763,taobaocdn
0,0.15075,0.0823,0.007977128,0.067266277,0.04917399,feidee
1,0.15065,0.2566,0.22877023,0.185342138,0.214469161,tbcdn
0,0.15065,0.1088,0.011557967,0.03921478,0.074270577,taobaocdn
0,0.15055,0.2566,0.102333814,0.133920288,0.10757367,csai
1,0.15045,0.3516,0.144128,0.0909568,0.1877996,tbcdn
0,0.15035,0.0823,0.00677219,0.073423314,0.042930533,tbcdn
0,0.1503,0.3764,0.09507766,0.083966596,0.136544362,etao
0,0.1502,0.1088,0.00724864,0.117989184,0.009964048,360buyimg
0,0.1501,0.2566,0.095238656,0.137463194,0.096487059,yihaodianimg
0,0.15005,0.0989,0.20625201,0.178271206,0.193516407,tmall
0,0.15005,0.1653,0.007477641,0.025406585,0.079574349,feidee
1,0.15,0.0587,0.1007185,0.0899911,0.13833295,tmall
0,0.14995,0.0354,0.013142347,0.025845408,0.085699643,bimaivip
0,0.1499,0.1193,0.10090849,0.099785094,0.131145943,ocj
0,0.1499,0.0989,0.10366273,0.133757638,0.108833911,360buyimg
0,0.14985,0.0587,0.006806821,0.096524093,0.025344775,diytrade
0,0.14985,0.0343,0.094463706,0.082398224,0.136744594,tmall
0,0.14975,0.2566,0.006371051,0.062622631,0.050209736,alimama
0,0.14965,0.1193,0.10175395,0.08993237,0.139357765,taobao
0,0.14955,0.1653,0.01772505,0.05139503,0.071567535,vmall
0,0.14935,0.0989,0.006048799,0.022349279,0.079804159,blizzard
0,0.1493,0.3516,0.09271005,0.08694603,0.130987035,alibaba
0,0.1491,0.1653,0.011425346,0.098775208,0.028517742,aliimg
0,0.149,0.253,0.006771237,0.060582742,0.051749866,gome
1,0.14895,0.0989,0.14665759,0.153674554,0.142770313,yihaodianimg
0,0.1489,0.1193,0.11535096,0.107170576,0.141615672,ksmobile
0,0.1489,0.3764,0.008717626,0.027430576,0.078792338,gameloft
0,0.1488,0.1653,0.18383104,0.118578624,0.211751728,bookmall
0,0.1488,0.0575,0.13167843,0.119807058,0.150854901,meituan
1,0.14865,0.0102,0.14933884,0.091763304,0.192107188,alimama
0,0.1486,0.0989,0.007997304,0.077358382,0.040338113,steampowered
0,0.1484,0.0587,0.116987824,0.156312694,0.106341477,ee-vip
0,0.1483,0.0281,0.14393923,0.175483538,0.122897461,airchina
0,0.1483,0.0587,0.1835413,0.18200478,0.16354891,tmall
0,0.14815,0.1088,0.008601487,0.039200892,0.069381041,alibaba
0,0.14805,0.3764,0.009697229,0.037418337,0.07191806,babytree
0,0.1479,0.0989,0.010986447,0.022831868,0.084250513,ksmobile
1,0.14785,0.3516,0.37831292,0.298027752,0.300249044,360buyimg
0,0.1477,0.1653,0.13280365,0.09008219,0.173782555,vmall
0,0.1474,0.0587,0.090140015,0.082804009,0.129998011,74rz
0,0.14735,0.3764,0.011830986,0.032058592,0.07797169,vmall
0,0.14725,0.0587,0.19801152,0.190486912,0.173198064,bookmall
1,0.1471,0.3516,0.25643322,0.241019932,0.202393254,yhd
0,0.1471,0.1088,0.00779894,0.034759364,0.071159258,vmall
0,0.14705,0.1193,0.007401139,0.090760683,0.028670797,aliexpress
0,0.14645,0.0989,0.15113816,0.122722896,0.169636712,wjumei
1,0.1463,0.1653,0.1610435,0.1551861,0.15659045,tbcdn
0,0.14615,0.0403,0.09094289,0.108605734,0.110820023,aliimg
0,0.1461,0.3764,0.006220073,0.015692044,0.083044051,vip
0,0.146,0.0575,0.010362655,0.097057593,0.026723859,ksmobile
0,0.1459,0.1088,0.009582192,0.030309315,0.075827534,gameloft
1,0.1457,0.0989,0.1448932,0.11309592,0.16922524,dell
1,0.14565,0.1653,0.36134017,0.232284102,0.328718119,74rz
0,0.1454,0.1193,0.014214754,0.072168852,0.049460328,mallog
0,0.1454,0.0575,0.006411612,0.015286967,0.083148128,hc360
0,0.1454,0.253,0.13647756,0.192766536,0.099614292,suning
0,0.14535,0.0587,0.14387506,0.132285036,0.153452542,74rz
1,0.14525,0.0575,0.008643299,0.031545979,0.073430309,ymvip2002
0,0.14525,0.253,0.13513944,0.123683664,0.149797608,surex
0,0.1452,0.0989,0.09466621,0.091079726,0.127676347,wmapi
0,0.1452,0.1088,0.26870853,0.236265118,0.218935971,myshopify
0,0.1451,0.731,0.14083645,0.13474187,0.147965515,feidee
0,0.14505,0.2566,0.098811805,0.171327083,0.072168264,taobaocdn
0,0.145,0.1653,0.005889565,0.046493739,0.058902696,jumei
0,0.14485,0.253,0.014273375,0.090644025,0.035341363,hnssyhbkj
0,0.14455,0.0823,0.100372076,0.086263246,0.137460453,ksmobile
0,0.14445,0.1088,0.011068016,0.03520081,0.072997611,feidee
0,0.1444,0.731,0.18809152,0.148054912,0.191904064,yihaodianimg
0,0.1443,0.0587,0.18031225,0.16038735,0.173648575,xx00mm1
0,0.14425,0.2566,0.007386208,0.066191725,0.045400346,meituan
0,0.14425,0.1193,0.1539002,0.13818012,0.15990014,taocaimall
0,0.1442,0.1088,0.104623884,0.06649433,0.156966719,gameloft
0,0.1441,0.0592,0.09079358,0.125876148,0.096465506,meituan
0,0.1441,0.1653,0.18809152,0.189254912,0.160824064,lemall
1,0.144,0.0575,0.09636867,0.092101202,0.128148069,bimaivip
0,0.14395,0.1088,0.18331647,0.167469882,0.171581529,babytree
0,0.1438,0.0587,0.14933884,0.158083304,0.139457188,feidee
0,0.14375,0.1193,0.13043162,0.105418972,0.157182134,booen
0,0.1437,0.0989,0.53236943,0.403341658,0.395938601,tbcdn
0,0.14365,0.0989,0.101932645,0.153199587,0.088512852,images-amazon
0,0.14355,0.3764,0.013576448,0.022065869,0.085193514,yihaodianimg
0,0.1435,0.0403,0.095754564,0.139852738,0.091328195,aliimg
0,0.14345,0.0343,0.095802486,0.076001492,0.13924174,ksmobile
0,0.1434,0.0575,0.016903639,0.117942183,0.017022547,ksmobile
0,0.14335,0.2566,0.006711721,0.047907033,0.057798205,jd
0,0.14335,0.0587,0.17467341,0.201684046,0.135621387,alibaba
1,0.14335,0.1193,0.21681404,0.219048424,0.171059828,ocj
0,0.1432,0.1088,0.10251677,0.088710062,0.137281739,api
0,0.14315,0.0343,0.010428548,0.048057129,0.061839984,alibaba
0,0.14315,0.1653,0.089206904,0.122124142,0.096884833,sasa
0,0.143,0.0575,0.108866155,0.137879693,0.107586309,mi
1,0.14285,0.1193,0.100654036,0.092912422,0.131777825,xmjdwl
0,0.14275,0.1653,0.089776754,0.099466052,0.114293728,alimama
0,0.1427,0.253,0.08961275,0.13344765,0.088588925,yunos
0,0.1424,0.1193,0.005255163,0.019273098,0.077028614,aliimg
0,0.14235,0.0159,0.008062631,0.115677579,0.007923842,weizhuanji
0,0.1423,0.1088,0.009228617,0.04877717,0.059410032,gome
1,0.14225,0.1653,0.1912027,0.13188162,0.20632189,360buyimg
1,0.142,0.0823,0.09183112,0.077338672,0.132801784,steampowered
0,0.14195,0.0587,0.09164634,0.117267804,0.102612438,scene7
0,0.14195,0.0403,0.10263187,0.101179122,0.127312309,yihaodianimg
0,0.1419,0.0575,0.10427573,0.127365438,0.109533011,yhd
0,0.14185,0.0989,0.010809422,0.098365653,0.023766595,yhd
0,0.1418,0.1088,0.007973403,0.031424042,0.070681382,suning
0,0.14175,0.0823,0.20230532,0.186503192,0.177823724,360buyimg
0,0.1417,0.3764,0.15918505,0.11167103,0.184329535,jd
0,0.1415,0.0298,0.08965775,0.16511465,0.064170425,njdapaidang
0,0.1414,0.253,0.008663684,0.04603821,0.060274579,vip
0,0.14125,0.1193,0.011830986,0.068218592,0.04719169,meituan
0,0.14125,0.0587,0.013507098,0.046864259,0.065134969,yhd
0,0.1411,0.1653,0.40101776,0.252930656,0.356132432,yhd
1,0.14095,0.1653,0.25217098,0.184702588,0.236039686,aliexpress
0,0.14095,0.2566,0.11756778,0.073580668,0.164587446,huiqituan
0,0.14095,0.0221,0.17769241,0.132975446,0.189184687,vip
1,0.1409,0.3516,0.09310064,0.081580384,0.130420448,alibaba
0,0.1409,0.0403,0.010191262,0.081114757,0.035423883,dangdang
0,0.14085,0.253,0.08577353,0.059824118,0.138281471,yhd
0,0.14075,0.1653,0.16494754,0.163968524,0.151163278,taobaocdn
0,0.1407,0.2566,0.009302378,0.054341427,0.054361665,alimama
0,0.14055,0.1193,0.11226398,0.105718388,0.134144786,egou
0,0.1405,0.1653,0.006963223,0.020337934,0.077054256,alimama
